"raceId","year","round","circuitId","GPname","date","startTime","circuitRef","circuitName","location","country","lat","lng","alt","continent"
737,1962,9,56,"South African Grand Prix","1962-12-29","\N","george","Prince George Circuit","Eastern Cape Province","South Africa",-33.0486,27.8736,15,"Africa"
738,1961,1,6,"Monaco Grand Prix","1961-05-14","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
739,1961,2,39,"Dutch Grand Prix","1961-05-22","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
740,1961,3,13,"Belgian Grand Prix","1961-06-18","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
741,1961,4,55,"French Grand Prix","1961-07-02","\N","reims","Reims-Gueux","Reims","France",49.2542,3.93083,88,"Europe"
742,1961,5,58,"British Grand Prix","1961-07-15","\N","aintree","Aintree","Liverpool","UK",53.4769,-2.94056,20,"Europe"
743,1961,6,20,"German Grand Prix","1961-08-06","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
744,1961,7,14,"Italian Grand Prix","1961-09-10","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
745,1961,8,46,"United States Grand Prix","1961-10-08","\N","watkins_glen","Watkins Glen","New York State","USA",42.3369,-76.9272,485,"North America"
746,1960,1,25,"Argentine Grand Prix","1960-02-07","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
747,1960,2,6,"Monaco Grand Prix","1960-05-29","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
748,1960,3,19,"Indianapolis 500","1960-05-30","\N","indianapolis","Indianapolis Motor Speedway","Indianapolis","USA",39.795,-86.2347,223,"North America"
749,1960,4,39,"Dutch Grand Prix","1960-06-06","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
750,1960,5,13,"Belgian Grand Prix","1960-06-19","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
751,1960,6,55,"French Grand Prix","1960-07-03","\N","reims","Reims-Gueux","Reims","France",49.2542,3.93083,88,"Europe"
752,1960,7,9,"British Grand Prix","1960-07-16","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
753,1960,8,59,"Portuguese Grand Prix","1960-08-14","\N","boavista","Circuito da Boavista","Oporto","Portugal",41.1705,-8.67325,28,"Europe"
754,1960,9,14,"Italian Grand Prix","1960-09-04","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
755,1960,10,60,"United States Grand Prix","1960-11-20","\N","riverside","Riverside International Raceway","California","USA",33.937,-117.273,470,"North America"
756,1959,1,6,"Monaco Grand Prix","1959-05-10","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
757,1959,2,19,"Indianapolis 500","1959-05-30","\N","indianapolis","Indianapolis Motor Speedway","Indianapolis","USA",39.795,-86.2347,223,"North America"
758,1959,3,39,"Dutch Grand Prix","1959-05-31","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
759,1959,4,55,"French Grand Prix","1959-07-05","\N","reims","Reims-Gueux","Reims","France",49.2542,3.93083,88,"Europe"
760,1959,5,58,"British Grand Prix","1959-07-18","\N","aintree","Aintree","Liverpool","UK",53.4769,-2.94056,20,"Europe"
761,1959,6,61,"German Grand Prix","1959-08-02","\N","avus","AVUS","Berlin","Germany",52.4806,13.2514,53,"Europe"
762,1959,7,62,"Portuguese Grand Prix","1959-08-23","\N","monsanto","Monsanto Park Circuit","Lisbon","Portugal",38.7197,-9.20306,158,"Europe"
763,1959,8,14,"Italian Grand Prix","1959-09-13","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
764,1959,9,63,"United States Grand Prix","1959-12-12","\N","sebring","Sebring International Raceway","Florida","USA",27.4547,-81.3483,18,"North America"
765,1958,1,25,"Argentine Grand Prix","1958-01-19","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
766,1958,2,6,"Monaco Grand Prix","1958-05-18","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
767,1958,3,39,"Dutch Grand Prix","1958-05-26","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
768,1958,4,19,"Indianapolis 500","1958-05-30","\N","indianapolis","Indianapolis Motor Speedway","Indianapolis","USA",39.795,-86.2347,223,"North America"
769,1958,5,13,"Belgian Grand Prix","1958-06-15","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
770,1958,6,55,"French Grand Prix","1958-07-06","\N","reims","Reims-Gueux","Reims","France",49.2542,3.93083,88,"Europe"
771,1958,7,9,"British Grand Prix","1958-07-19","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
772,1958,8,20,"German Grand Prix","1958-08-03","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
773,1958,9,59,"Portuguese Grand Prix","1958-08-24","\N","boavista","Circuito da Boavista","Oporto","Portugal",41.1705,-8.67325,28,"Europe"
774,1958,10,14,"Italian Grand Prix","1958-09-07","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
775,1958,11,64,"Moroccan Grand Prix","1958-10-19","\N","ain-diab","Ain Diab","Casablanca","Morocco",33.5786,-7.6875,19,"Africa"
776,1957,1,25,"Argentine Grand Prix","1957-01-13","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
777,1957,2,6,"Monaco Grand Prix","1957-05-19","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
778,1957,3,19,"Indianapolis 500","1957-05-30","\N","indianapolis","Indianapolis Motor Speedway","Indianapolis","USA",39.795,-86.2347,223,"North America"
779,1957,4,53,"French Grand Prix","1957-07-07","\N","essarts","Rouen-Les-Essarts","Rouen","France",49.3306,1.00458,81,"Europe"
780,1957,5,58,"British Grand Prix","1957-07-20","\N","aintree","Aintree","Liverpool","UK",53.4769,-2.94056,20,"Europe"
781,1957,6,20,"German Grand Prix","1957-08-04","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
782,1957,7,65,"Pescara Grand Prix","1957-08-18","\N","pescara","Pescara Circuit","Pescara","Italy",42.475,14.1508,129,"Europe"
783,1957,8,14,"Italian Grand Prix","1957-09-08","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
784,1956,1,25,"Argentine Grand Prix","1956-01-22","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
785,1956,2,6,"Monaco Grand Prix","1956-05-13","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
786,1956,3,19,"Indianapolis 500","1956-05-30","\N","indianapolis","Indianapolis Motor Speedway","Indianapolis","USA",39.795,-86.2347,223,"North America"
787,1956,4,13,"Belgian Grand Prix","1956-06-03","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
788,1956,5,55,"French Grand Prix","1956-07-01","\N","reims","Reims-Gueux","Reims","France",49.2542,3.93083,88,"Europe"
789,1956,6,9,"British Grand Prix","1956-07-14","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
790,1956,7,20,"German Grand Prix","1956-08-05","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
791,1956,8,14,"Italian Grand Prix","1956-09-02","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
792,1955,1,25,"Argentine Grand Prix","1955-01-16","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
793,1955,2,6,"Monaco Grand Prix","1955-05-22","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
794,1955,3,19,"Indianapolis 500","1955-05-30","\N","indianapolis","Indianapolis Motor Speedway","Indianapolis","USA",39.795,-86.2347,223,"North America"
795,1955,4,13,"Belgian Grand Prix","1955-06-05","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
796,1955,5,39,"Dutch Grand Prix","1955-06-19","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
797,1955,6,58,"British Grand Prix","1955-07-16","\N","aintree","Aintree","Liverpool","UK",53.4769,-2.94056,20,"Europe"
798,1955,7,14,"Italian Grand Prix","1955-09-11","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
799,1954,1,25,"Argentine Grand Prix","1954-01-17","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
800,1954,2,19,"Indianapolis 500","1954-05-31","\N","indianapolis","Indianapolis Motor Speedway","Indianapolis","USA",39.795,-86.2347,223,"North America"
801,1954,3,13,"Belgian Grand Prix","1954-06-20","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
802,1954,4,55,"French Grand Prix","1954-07-04","\N","reims","Reims-Gueux","Reims","France",49.2542,3.93083,88,"Europe"
803,1954,5,9,"British Grand Prix","1954-07-17","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
804,1954,6,20,"German Grand Prix","1954-08-01","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
805,1954,7,66,"Swiss Grand Prix","1954-08-22","\N","bremgarten","Circuit Bremgarten","Bern","Switzerland",46.9589,7.40194,551,"Europe"
806,1954,8,14,"Italian Grand Prix","1954-09-05","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
807,1954,9,67,"Spanish Grand Prix","1954-10-24","\N","pedralbes","Circuit de Pedralbes","Barcelona","Spain",41.3903,2.11667,85,"Europe"
808,1953,1,25,"Argentine Grand Prix","1953-01-18","\N","galvez","Autódromo Juan y Oscar Gálvez","Buenos Aires","Argentina",-34.6943,-58.4593,8,"South America"
809,1953,2,19,"Indianapolis 500","1953-05-30","\N","indianapolis","Indianapolis Motor Speedway","Indianapolis","USA",39.795,-86.2347,223,"North America"
810,1953,3,39,"Dutch Grand Prix","1953-06-07","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
811,1953,4,13,"Belgian Grand Prix","1953-06-21","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
812,1953,5,55,"French Grand Prix","1953-07-05","\N","reims","Reims-Gueux","Reims","France",49.2542,3.93083,88,"Europe"
813,1953,6,9,"British Grand Prix","1953-07-18","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
814,1953,7,20,"German Grand Prix","1953-08-02","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
815,1953,8,66,"Swiss Grand Prix","1953-08-23","\N","bremgarten","Circuit Bremgarten","Bern","Switzerland",46.9589,7.40194,551,"Europe"
816,1953,9,14,"Italian Grand Prix","1953-09-13","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
817,1952,1,66,"Swiss Grand Prix","1952-05-18","\N","bremgarten","Circuit Bremgarten","Bern","Switzerland",46.9589,7.40194,551,"Europe"
818,1952,2,19,"Indianapolis 500","1952-05-30","\N","indianapolis","Indianapolis Motor Speedway","Indianapolis","USA",39.795,-86.2347,223,"North America"
819,1952,3,13,"Belgian Grand Prix","1952-06-22","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
820,1952,4,53,"French Grand Prix","1952-07-06","\N","essarts","Rouen-Les-Essarts","Rouen","France",49.3306,1.00458,81,"Europe"
821,1952,5,9,"British Grand Prix","1952-07-19","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
822,1952,6,20,"German Grand Prix","1952-08-03","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
823,1952,7,39,"Dutch Grand Prix","1952-08-17","\N","zandvoort","Circuit Park Zandvoort","Zandvoort","Netherlands",52.3888,4.54092,6,"Europe"
824,1952,8,14,"Italian Grand Prix","1952-09-07","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
825,1951,1,66,"Swiss Grand Prix","1951-05-27","\N","bremgarten","Circuit Bremgarten","Bern","Switzerland",46.9589,7.40194,551,"Europe"
826,1951,2,19,"Indianapolis 500","1951-05-30","\N","indianapolis","Indianapolis Motor Speedway","Indianapolis","USA",39.795,-86.2347,223,"North America"
827,1951,3,13,"Belgian Grand Prix","1951-06-17","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
828,1951,4,55,"French Grand Prix","1951-07-01","\N","reims","Reims-Gueux","Reims","France",49.2542,3.93083,88,"Europe"
829,1951,5,9,"British Grand Prix","1951-07-14","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
830,1951,6,20,"German Grand Prix","1951-07-29","\N","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
831,1951,7,14,"Italian Grand Prix","1951-09-16","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
832,1951,8,67,"Spanish Grand Prix","1951-10-28","\N","pedralbes","Circuit de Pedralbes","Barcelona","Spain",41.3903,2.11667,85,"Europe"
833,1950,1,9,"British Grand Prix","1950-05-13","\N","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
834,1950,2,6,"Monaco Grand Prix","1950-05-21","\N","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
835,1950,3,19,"Indianapolis 500","1950-05-30","\N","indianapolis","Indianapolis Motor Speedway","Indianapolis","USA",39.795,-86.2347,223,"North America"
836,1950,4,66,"Swiss Grand Prix","1950-06-04","\N","bremgarten","Circuit Bremgarten","Bern","Switzerland",46.9589,7.40194,551,"Europe"
837,1950,5,13,"Belgian Grand Prix","1950-06-18","\N","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
838,1950,6,55,"French Grand Prix","1950-07-02","\N","reims","Reims-Gueux","Reims","France",49.2542,3.93083,88,"Europe"
839,1950,7,14,"Italian Grand Prix","1950-09-03","\N","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
841,2011,1,1,"Australian Grand Prix","2011-03-27","06:00:00","albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,"Oceania"
842,2011,2,2,"Malaysian Grand Prix","2011-04-10","08:00:00","sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,"Asia"
843,2011,3,17,"Chinese Grand Prix","2011-04-17","07:00:00","shanghai","Shanghai International Circuit","Shanghai","China",31.3389,121.22,5,"Asia"
844,2011,4,5,"Turkish Grand Prix","2011-05-08","12:00:00","istanbul","Istanbul Park","Istanbul","Turkey",40.9517,29.405,130,"Asia"
845,2011,5,4,"Spanish Grand Prix","2011-05-22","12:00:00","catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,"Europe"
846,2011,6,6,"Monaco Grand Prix","2011-05-29","12:00:00","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
847,2011,7,7,"Canadian Grand Prix","2011-06-12","17:00:00","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
848,2011,8,12,"European Grand Prix","2011-06-26","12:00:00","valencia","Valencia Street Circuit","Valencia","Spain",39.4589,-0.331667,4,"Europe"
849,2011,9,9,"British Grand Prix","2011-07-10","12:00:00","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
850,2011,10,20,"German Grand Prix","2011-07-24","12:00:00","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
851,2011,11,11,"Hungarian Grand Prix","2011-07-31","12:00:00","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,"Europe"
852,2011,12,13,"Belgian Grand Prix","2011-08-28","12:00:00","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
853,2011,13,14,"Italian Grand Prix","2011-09-11","12:00:00","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
854,2011,14,15,"Singapore Grand Prix","2011-09-25","12:00:00","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,18,"Asia"
855,2011,15,22,"Japanese Grand Prix","2011-10-09","06:00:00","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,45,"Asia"
856,2011,16,35,"Korean Grand Prix","2011-10-16","06:00:00","yeongam","Korean International Circuit","Yeongam County","Korea",34.7333,126.417,0,"Asia"
857,2011,17,68,"Indian Grand Prix","2011-10-30","09:30:00","buddh","Buddh International Circuit","Uttar Pradesh","India",28.3487,77.5331,194,"Asia"
858,2011,18,24,"Abu Dhabi Grand Prix","2011-11-13","13:00:00","yas_marina","Yas Marina Circuit","Abu Dhabi","UAE",24.4672,54.6031,3,"Asia"
859,2011,19,18,"Brazilian Grand Prix","2011-11-27","16:00:00","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,785,"South America"
860,2012,1,1,"Australian Grand Prix","2012-03-18","06:00:00","albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,"Oceania"
861,2012,2,2,"Malaysian Grand Prix","2012-03-25","08:00:00","sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,"Asia"
862,2012,3,17,"Chinese Grand Prix","2012-04-15","07:00:00","shanghai","Shanghai International Circuit","Shanghai","China",31.3389,121.22,5,"Asia"
863,2012,4,3,"Bahrain Grand Prix","2012-04-22","12:00:00","bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,"Asia"
864,2012,5,4,"Spanish Grand Prix","2012-05-13","12:00:00","catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,"Europe"
865,2012,6,6,"Monaco Grand Prix","2012-05-27","12:00:00","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
866,2012,7,7,"Canadian Grand Prix","2012-06-10","18:00:00","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
867,2012,8,12,"European Grand Prix","2012-06-24","12:00:00","valencia","Valencia Street Circuit","Valencia","Spain",39.4589,-0.331667,4,"Europe"
868,2012,9,9,"British Grand Prix","2012-07-08","12:00:00","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
869,2012,10,10,"German Grand Prix","2012-07-22","12:00:00","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
870,2012,11,11,"Hungarian Grand Prix","2012-07-29","12:00:00","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,"Europe"
871,2012,12,13,"Belgian Grand Prix","2012-09-02","12:00:00","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
872,2012,13,14,"Italian Grand Prix","2012-09-09","12:00:00","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
873,2012,14,15,"Singapore Grand Prix","2012-09-23","12:00:00","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,18,"Asia"
874,2012,15,22,"Japanese Grand Prix","2012-10-07","06:00:00","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,45,"Asia"
875,2012,16,35,"Korean Grand Prix","2012-10-14","06:00:00","yeongam","Korean International Circuit","Yeongam County","Korea",34.7333,126.417,0,"Asia"
876,2012,17,68,"Indian Grand Prix","2012-10-28","09:30:00","buddh","Buddh International Circuit","Uttar Pradesh","India",28.3487,77.5331,194,"Asia"
877,2012,18,24,"Abu Dhabi Grand Prix","2012-11-04","13:00:00","yas_marina","Yas Marina Circuit","Abu Dhabi","UAE",24.4672,54.6031,3,"Asia"
878,2012,19,69,"United States Grand Prix","2012-11-18","19:00:00","americas","Circuit of the Americas","Austin","USA",30.1328,-97.6411,161,"North America"
879,2012,20,18,"Brazilian Grand Prix","2012-11-25","16:00:00","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,785,"South America"
880,2013,1,1,"Australian Grand Prix","2013-03-17","06:00:00","albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,"Oceania"
881,2013,2,2,"Malaysian Grand Prix","2013-03-24","08:00:00","sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,"Asia"
882,2013,3,17,"Chinese Grand Prix","2013-04-14","07:00:00","shanghai","Shanghai International Circuit","Shanghai","China",31.3389,121.22,5,"Asia"
883,2013,4,3,"Bahrain Grand Prix","2013-04-21","12:00:00","bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,"Asia"
884,2013,5,4,"Spanish Grand Prix","2013-05-12","12:00:00","catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,"Europe"
885,2013,6,6,"Monaco Grand Prix","2013-05-26","12:00:00","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
886,2013,7,7,"Canadian Grand Prix","2013-06-09","18:00:00","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
887,2013,8,9,"British Grand Prix","2013-06-30","12:00:00","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
888,2013,9,20,"German Grand Prix","2013-07-07","12:00:00","nurburgring","Nürburgring","Nürburg","Germany",50.3356,6.9475,578,"Europe"
890,2013,10,11,"Hungarian Grand Prix","2013-07-28","12:00:00","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,"Europe"
891,2013,11,13,"Belgian Grand Prix","2013-08-25","12:00:00","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
892,2013,12,14,"Italian Grand Prix","2013-09-08","12:00:00","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
893,2013,13,15,"Singapore Grand Prix","2013-09-22","12:00:00","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,18,"Asia"
894,2013,14,35,"Korean Grand Prix","2013-10-06","06:00:00","yeongam","Korean International Circuit","Yeongam County","Korea",34.7333,126.417,0,"Asia"
895,2013,15,22,"Japanese Grand Prix","2013-10-13","06:00:00","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,45,"Asia"
896,2013,16,68,"Indian Grand Prix","2013-10-27","09:30:00","buddh","Buddh International Circuit","Uttar Pradesh","India",28.3487,77.5331,194,"Asia"
897,2013,17,24,"Abu Dhabi Grand Prix","2013-11-03","13:00:00","yas_marina","Yas Marina Circuit","Abu Dhabi","UAE",24.4672,54.6031,3,"Asia"
898,2013,18,69,"United States Grand Prix","2013-11-17","19:00:00","americas","Circuit of the Americas","Austin","USA",30.1328,-97.6411,161,"North America"
899,2013,19,18,"Brazilian Grand Prix","2013-11-24","16:00:00","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,785,"South America"
900,2014,1,1,"Australian Grand Prix","2014-03-16","06:00:00","albert_park","Albert Park Grand Prix Circuit","Melbourne","Australia",-37.8497,144.968,10,"Oceania"
901,2014,2,2,"Malaysian Grand Prix","2014-03-30","08:00:00","sepang","Sepang International Circuit","Kuala Lumpur","Malaysia",2.76083,101.738,18,"Asia"
902,2014,3,3,"Bahrain Grand Prix","2014-04-06","15:00:00","bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,"Asia"
903,2014,4,17,"Chinese Grand Prix","2014-04-20","07:00:00","shanghai","Shanghai International Circuit","Shanghai","China",31.3389,121.22,5,"Asia"
904,2014,5,4,"Spanish Grand Prix","2014-05-11","12:00:00","catalunya","Circuit de Barcelona-Catalunya","Montmeló","Spain",41.57,2.26111,109,"Europe"
905,2014,6,6,"Monaco Grand Prix","2014-05-25","12:00:00","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
906,2014,7,7,"Canadian Grand Prix","2014-06-08","18:00:00","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
907,2014,8,70,"Austrian Grand Prix","2014-06-22","12:00:00","red_bull_ring","Red Bull Ring","Spielberg","Austria",47.2197,14.7647,678,"Europe"
908,2014,9,9,"British Grand Prix","2014-07-06","12:00:00","silverstone","Silverstone Circuit","Silverstone","UK",52.0786,-1.01694,153,"Europe"
909,2014,10,10,"German Grand Prix","2014-07-20","12:00:00","hockenheimring","Hockenheimring","Hockenheim","Germany",49.3278,8.56583,103,"Europe"
910,2014,11,11,"Hungarian Grand Prix","2014-07-27","12:00:00","hungaroring","Hungaroring","Budapest","Hungary",47.5789,19.2486,264,"Europe"
911,2014,12,13,"Belgian Grand Prix","2014-08-24","12:00:00","spa","Circuit de Spa-Francorchamps","Spa","Belgium",50.4372,5.97139,401,"Europe"
912,2014,13,14,"Italian Grand Prix","2014-09-07","12:00:00","monza","Autodromo Nazionale di Monza","Monza","Italy",45.6156,9.28111,162,"Europe"
913,2014,14,15,"Singapore Grand Prix","2014-09-21","12:00:00","marina_bay","Marina Bay Street Circuit","Marina Bay","Singapore",1.2914,103.864,18,"Asia"
914,2014,15,22,"Japanese Grand Prix","2014-10-05","06:00:00","suzuka","Suzuka Circuit","Suzuka","Japan",34.8431,136.541,45,"Asia"
915,2014,16,71,"Russian Grand Prix","2014-10-12","11:00:00","sochi","Sochi Autodrom","Sochi","Russia",43.4057,39.9578,2,"Europe"
916,2014,17,69,"United States Grand Prix","2014-11-02","20:00:00","americas","Circuit of the Americas","Austin","USA",30.1328,-97.6411,161,"North America"
917,2014,18,18,"Brazilian Grand Prix","2014-11-09","16:00:00","interlagos","Autódromo José Carlos Pace","São Paulo","Brazil",-23.7036,-46.6997,785,"South America"
918,2014,19,24,"Abu Dhabi Grand Prix","2014-11-23","13:00:00","yas_marina","Yas Marina Circuit","Abu Dhabi","UAE",24.4672,54.6031,3,"Asia"
931,2015,6,6,"Monaco Grand Prix","2015-05-24","12:00:00","monaco","Circuit de Monaco","Monte-Carlo","Monaco",43.7347,7.42056,7,"Europe"
932,2015,7,7,"Canadian Grand Prix","2015-06-07","18:00:00","villeneuve","Circuit Gilles Villeneuve","Montreal","Canada",45.5,-73.5228,13,"North America"
929,2015,4,3,"Bahrain Grand Prix","2015-04-19","15:00:00","bahrain","Bahrain International Circuit","Sakhir","Bahrain",26.0325,50.5106,7,"Asia"
